,word,ort,pho,wf,gr1,gr2,gr3,gr4,gr5,gr6,gr7,gr8,gr9,gr10,gr11,gr12,gr13,gr14,img,wn_idx
4349,slink,_sli_nk___,_slInk____,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.198262682418339,4637
4350,slinks,_sli_nks__,_slInks___,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4638
4351,slip,_sli_p____,_slIp_____,535.0,13.0,21.0,23.0,25.0,26.0,25.0,24.0,22.0,22.0,22.0,22.0,22.0,5.0,452.0,4.5,4639
4352,slipped,_sli_pped_,_slIpt____,2329.0,26.0,44.0,42.0,54.0,45.0,38.0,35.0,34.0,32.0,23.0,16.0,10.0,1.0,681.0,4.198262682418339,4640
4353,slips,_sli_ps___,_slIps____,190.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,103.0,4.198262682418339,4641
4354,slit,_sli_t____,_slIt_____,18.0,1.0,2.0,4.0,4.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,2.0,0.0,88.0,4.3,4642
4355,slob,_slo_b____,_slab_____,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.198262682418339,4644
4356,slobs,_slo_bs___,_slabz____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4645
4357,sloe,_sloe_____,_slo______,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4646
4358,slog,_slo_g____,_slag_____,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.198262682418339,4648
4359,sloop,_sloop____,_slup_____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.198262682418339,4649
4360,sloops,_sloops___,_slups____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.198262682418339,4650
4361,slop,_slo_p____,_slap_____,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.9,4651
4362,slope,_slo_pe___,_slop_____,158.0,2.0,9.0,16.0,16.0,31.0,31.0,34.0,33.0,34.0,30.0,29.0,28.0,11.0,514.0,4.8,4652
4363,slopes,_slo_pes__,_slops____,72.0,0.0,2.0,5.0,10.0,20.0,24.0,26.0,26.0,28.0,26.0,22.0,22.0,10.0,364.0,4.198262682418339,4653
4364,slopped,_slo_pped_,_slapt____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.198262682418339,4654
4365,slops,_slo_ps___,_slaps____,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.198262682418339,4655
4366,slosh,_slo_sh___,_slaS_____,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.198262682418339,4656
4367,slot,_slo_t____,_slat_____,211.0,0.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,85.0,5.2,4657
4368,sloth,_slo_th___,_slaT_____,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.1,4658
4369,slots,_slo_ts___,_slats____,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.198262682418339,4659
4370,slouch,_slouch___,_slWC_____,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.3,4660
4371,slough,_slough___,_sl^f_____,24.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,4.198262682418339,4661
4372,slow,_slow_____,_slo______,3799.0,105.0,81.0,77.0,78.0,82.0,79.0,84.0,87.0,81.0,80.0,85.0,81.0,75.0,1589.0,3.4,4662
4373,sludge,_slu_dge__,_sl^J_____,92.0,61.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,102.0,4.198262682418339,4663
4374,slug,_slu_g____,_sl^g_____,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.7,4664
4375,slugs,_slu_gs___,_sl^gz____,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.198262682418339,4665
4376,slum,_slu_m____,_sl^m_____,58.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,57.0,4.2,4667
4377,slump,_slu_mp___,_sl^mp____,1683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.9,4668
4378,slumped,_slu_mped_,_sl^mpt___,611.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,78.0,4.198262682418339,4669
4379,slumps,_slu_mps__,_sl^mps___,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,4670
4380,slums,_slu_ms___,_sl^mz____,94.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,96.0,4.198262682418339,4671
4381,slung,_slu_ng___,_sl^ng____,25.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,0.0,84.0,3.5,4672
4382,slunk,_slu_nk___,_sl^nk____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.198262682418339,4673
4383,slurp,_slu_rp___,_sl^rp____,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.198262682418339,4674
4384,slurped,_slu_rped_,_sl^rpt___,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.198262682418339,4675
4385,slurps,_slu_rps__,_sl^rps___,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4676
4386,slush,_slu_sh___,_sl^S_____,29.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0,4.6,4677
4387,slut,_slu_t____,_sl^t_____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.2,4678
4388,sly,_sly______,_slA______,74.0,7.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,78.0,2.7,4679
4389,smack,_sma_ck___,_sm@k_____,60.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,50.0,4.6,4680
4390,smacked,_sma_cked_,_sm@kt____,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.198262682418339,4681
4391,smacks,_sma_cks__,_sm@ks____,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,4682
4392,small,_sma_ll___,_smal_____,16437.0,452.0,546.0,623.0,733.0,822.0,855.0,855.0,855.0,850.0,820.0,796.0,752.0,602.0,13115.0,4.2,4683
4393,smart,_sma_rt___,_smart____,733.0,114.0,57.0,41.0,38.0,26.0,22.0,20.0,18.0,15.0,12.0,10.0,7.0,3.0,522.0,3.1,4684
4394,smash,_sma_sh___,_sm@S_____,74.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,75.0,4.8,4685
4395,smashed,_sma_shed_,_sm@St____,100.0,2.0,13.0,14.0,11.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,4.0,3.0,179.0,4.198262682418339,4686
4396,smear,_smear____,_smir_____,97.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,33.0,3.5,4687
4397,smears,_smears___,_smirz____,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.198262682418339,4688
4398,smell,_sme_ll___,_smEl_____,274.0,112.0,113.0,94.0,94.0,90.0,81.0,84.0,83.0,78.0,61.0,54.0,38.0,16.0,1412.0,3.4,4689
4399,smelled,_sme_lled_,_smEld____,43.0,22.0,40.0,36.0,34.0,23.0,17.0,13.0,12.0,10.0,8.0,6.0,4.0,0.0,393.0,4.198262682418339,4690
4400,smells,_sme_lls__,_smElz____,68.0,26.0,24.0,19.0,16.0,14.0,12.0,13.0,13.0,11.0,11.0,9.0,8.0,1.0,266.0,4.198262682418339,4691
4401,smile,_smi_le___,_smAl_____,378.0,104.0,118.0,100.0,101.0,81.0,65.0,59.0,50.0,48.0,42.0,40.0,33.0,6.0,1281.0,6.5,4692
4402,smiled,_smi_led__,_smAld____,90.0,228.0,216.0,171.0,139.0,71.0,52.0,43.0,37.0,32.0,23.0,18.0,11.0,0.0,1572.0,4.198262682418339,4693
4403,smiles,_smi_les__,_smAlz____,170.0,12.0,17.0,10.0,8.0,7.0,6.0,6.0,5.0,4.0,4.0,3.0,2.0,1.0,139.0,4.198262682418339,4694
4404,smirk,_smi_rk___,_sm^rk____,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,4695
4405,smirks,_smi_rks__,_sm^rks___,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4696
4406,smite,_smi_te___,_smAt_____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.1,4697
4407,smites,_smi_tes__,_smAts____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4698
4408,smith,_smi_th___,_smIT_____,5502.0,51.0,66.0,38.0,30.0,26.0,27.0,25.0,30.0,32.0,26.0,26.0,25.0,17.0,664.0,4.198262682418339,4699
4409,smiths,_smi_ths__,_smITs____,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.198262682418339,4700
4410,smock,_smo_ck___,_smak_____,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.5,4701
4411,smocks,_smo_cks__,_smaks____,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,4702
4412,smog,_smo_g____,_smag_____,136.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,113.0,6.0,4703
4413,smogs,_smo_gs___,_smagz____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4704
4414,smoke,_smo_ke___,_smok_____,910.0,52.0,101.0,91.0,78.0,71.0,73.0,83.0,97.0,97.0,92.0,83.0,73.0,28.0,1599.0,6.4,4705
4415,smokes,_smo_kes__,_smoks____,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.198262682418339,4706
4416,smooch,_smooch___,_smuC_____,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4707
4417,smooth,_smooth___,_smuD_____,526.0,19.0,36.0,47.0,58.0,44.0,49.0,56.0,52.0,59.0,64.0,64.0,60.0,42.0,1134.0,4.0,4708
4418,smote,_smo_te___,_smot_____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.198262682418339,4709
4419,smudge,_smu_dge__,_sm^J_____,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,27.0,4.8,4710
4420,smudged,_smu_dged_,_sm^Jd____,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.198262682418339,4711
4421,smug,_smu_g____,_sm^g_____,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.4,4712
4422,smut,_smu_t____,_sm^t_____,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8,4713
4423,snack,_sna_ck___,_sn@k_____,231.0,13.0,13.0,6.0,7.0,5.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,142.0,5.6,4714
4424,snacks,_sna_cks__,_sn@ks____,74.0,2.0,4.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,71.0,4.198262682418339,4715
4425,snag,_sna_g____,_sn@g_____,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.5,4716
4426,snagged,_sna_gged_,_sn@gd____,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.198262682418339,4717
4427,snags,_sna_gs___,_sn@gz____,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4718
4428,snail,_snail____,_snel_____,27.0,18.0,13.0,14.0,8.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,147.0,6.5,4719
4429,snails,_snails___,_snelz____,25.0,6.0,9.0,11.0,7.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,1.0,146.0,4.198262682418339,4720
4430,snake,_sna_ke___,_snek_____,129.0,123.0,96.0,57.0,44.0,37.0,34.0,29.0,30.0,23.0,19.0,18.0,10.0,3.0,765.0,6.5,4721
4431,snakes,_sna_kes__,_sneks____,81.0,38.0,38.0,25.0,24.0,26.0,30.0,27.0,25.0,20.0,21.0,16.0,11.0,4.0,486.0,4.198262682418339,4722
4432,snap,_sna_p____,_sn@p_____,282.0,6.0,13.0,16.0,11.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,3.0,1.0,200.0,4.1,4723
4433,snapped,_sna_pped_,_sn@pt____,348.0,22.0,37.0,35.0,30.0,18.0,14.0,13.0,16.0,15.0,12.0,11.0,6.0,1.0,429.0,4.198262682418339,4724
4434,snaps,_sna_ps___,_sn@ps____,86.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,39.0,4.198262682418339,4725
4435,snare,_sna_re___,_snEr_____,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.4,4726
4436,snares,_sna_res__,_snErz____,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.198262682418339,4727
4437,snarl,_sna_rl___,_snarl____,35.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,4.2,4728
4438,snarled,_sna_rled_,_snarld___,28.0,1.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,61.0,4.198262682418339,4729
4439,snarls,_sna_rls__,_snarlz___,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.198262682418339,4730
4440,snatch,_sna_tch__,_sn@tC____,52.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,58.0,3.6,4731
4441,snatched,_sna_tched,_sn@tCt___,54.0,0.0,6.0,9.0,9.0,9.0,9.0,8.0,6.0,5.0,5.0,4.0,3.0,0.0,156.0,4.198262682418339,4732
4442,sneak,_sneak____,_snik_____,126.0,4.0,4.0,8.0,10.0,6.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,102.0,3.5,4733
4443,sneaked,_sneaked__,_snikt____,35.0,6.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,78.0,4.198262682418339,4734
4444,sneaks,_sneaks___,_sniks____,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.198262682418339,4735
4445,sneer,_sneer____,_snir_____,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.1,4736
4446,sneered,_sneered__,_snird____,20.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,4.198262682418339,4737
4447,sneers,_sneers___,_snirz____,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,4738
4448,sneeze,_sneeze___,_sniz_____,13.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,57.0,5.6,4739
4449,sneezed,_sneezed__,_snizd____,3.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.198262682418339,4740
4450,sniff,_sni_ff___,_snIf_____,48.0,11.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,0.0,82.0,4.3,4742
4451,sniffed,_sni_ffed_,_snIft____,31.0,21.0,25.0,17.0,14.0,9.0,6.0,6.0,5.0,5.0,3.0,3.0,1.0,0.0,221.0,4.198262682418339,4743
4452,sniffs,_sni_ffs__,_snIfs____,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.198262682418339,4744
4453,snip,_sni_p____,_snIp_____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.8,4745
4454,snipe,_sni_pe___,_snAp_____,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3,4746
4455,snips,_sni_ps___,_snIps____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,4747
4456,snob,_sno_b____,_snab_____,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.5,4748
4457,snobs,_sno_bs___,_snabz____,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.198262682418339,4749
4458,snoop,_snoop____,_snup_____,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.7,4753
4459,snooped,_snooped__,_snupt____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.198262682418339,4754
4460,snoops,_snoops___,_snups____,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4755
4461,snoot,_snoot____,_snut_____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4756
4462,snoots,_snoots___,_snuts____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4757
4463,snooze,_snooze___,_snuz_____,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.8,4758
4464,snore,_sno_re___,_snor_____,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,4759
4465,snort,_sno_rt___,_snort____,11.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,41.0,4.5,4760
4466,snot,_sno_t____,_snat_____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,4761
4467,snout,_snout____,_snWt_____,13.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,46.0,5.0,4762
4468,snouts,_snouts___,_snWts____,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.198262682418339,4763
4469,snow,_snow_____,_sno______,580.0,236.0,211.0,229.0,228.0,197.0,173.0,161.0,152.0,143.0,116.0,105.0,72.0,19.0,2889.0,4.198262682418339,4764
4470,snows,_snows____,_snoz_____,29.0,5.0,4.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,2.0,0.0,96.0,4.198262682418339,4765
4471,snub,_snu_b____,_sn^b_____,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.4,4766
4472,snubbed,_snu_bbed_,_sn^bd____,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.198262682418339,4767
4473,snubs,_snu_bs___,_sn^bz____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,4768
4474,snuff,_snu_ff___,_sn^f_____,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,33.0,4.3,4769
4475,snuffed,_snu_ffed_,_sn^ft____,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.198262682418339,4770
4476,snuffs,_snu_ffs__,_sn^fs____,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4771
4477,snug,_snu_g____,_sn^g_____,16.0,6.0,8.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,0.0,93.0,3.9,4772
4478,so,__so______,__so______,46961.0,2778.0,2683.0,2882.0,2854.0,2662.0,2535.0,2450.0,2358.0,2292.0,2130.0,2039.0,1910.0,1407.0,40578.0,1.7,4773
4479,soak,__soak____,__sok_____,84.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,0.0,96.0,4.0,4774
4480,soaked,__soaked__,__sokt____,75.0,3.0,12.0,11.0,11.0,9.0,11.0,10.0,10.0,9.0,7.0,5.0,4.0,2.0,170.0,4.198262682418339,4775
4481,soaks,__soaks___,__soks____,18.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,4.198262682418339,4776
4482,soap,__soap____,__sop_____,440.0,35.0,25.0,24.0,21.0,22.0,23.0,23.0,22.0,22.0,19.0,18.0,16.0,18.0,440.0,6.5,4777
4483,soaps,__soaps___,__sops____,74.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,91.0,4.198262682418339,4778
4484,soar,__soar____,__sor_____,327.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,4.3,4779
4485,soared,__soared__,__sord____,2203.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,86.0,4.198262682418339,4780
4486,soars,__soars___,__sorz____,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.198262682418339,4781
4487,sob,__so_b____,__sab_____,26.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,4.6,4782
4488,sobs,__so_bs___,__sabz____,15.0,3.0,6.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,61.0,4.198262682418339,4783
4489,sock,__so_ck___,__sak_____,36.0,13.0,13.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,6.7,4784
4490,socks,__so_cks__,__saks____,160.0,77.0,15.0,15.0,16.0,16.0,13.0,13.0,10.0,8.0,5.0,4.0,2.0,1.0,301.0,4.198262682418339,4785
4491,sod,__so_d____,__sad_____,28.0,0.0,1.0,2.0,3.0,6.0,7.0,6.0,8.0,5.0,3.0,3.0,2.0,1.0,104.0,4.2,4786
4492,sods,__so_ds___,__sadz____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.198262682418339,4787
4493,soft,__so_ft___,__saft____,2318.0,107.0,126.0,138.0,148.0,130.0,129.0,129.0,133.0,130.0,121.0,115.0,99.0,43.0,2152.0,4.1,4788
4494,soil,__soil____,__sOl_____,506.0,14.0,59.0,99.0,117.0,149.0,163.0,165.0,169.0,180.0,173.0,172.0,161.0,91.0,3516.0,5.9,4789
4495,soils,__soils___,__sOlz____,23.0,0.0,1.0,1.0,2.0,4.0,6.0,8.0,8.0,10.0,9.0,10.0,11.0,8.0,247.0,4.198262682418339,4790
4496,sold,__so_ld___,__sold____,18532.0,36.0,49.0,53.0,69.0,78.0,82.0,81.0,80.0,85.0,89.0,93.0,94.0,73.0,1552.0,3.3,4791
4497,sole,__so_le___,__sol_____,976.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,10.0,11.0,16.0,21.0,202.0,3.8,4792
4498,solve,__so_lve__,__salv____,944.0,6.0,14.0,25.0,29.0,38.0,39.0,41.0,44.0,44.0,52.0,53.0,52.0,58.0,819.0,2.7,4793
4499,some,__so_me___,__s^m_____,84965.0,2171.0,1973.0,2260.0,2239.0,2337.0,2333.0,2344.0,2371.0,2352.0,2355.0,2351.0,2340.0,2255.0,41105.0,2.0,4794
4500,son,__so_n____,__s^n_____,2642.0,124.0,144.0,162.0,156.0,142.0,141.0,134.0,131.0,122.0,106.0,107.0,91.0,32.0,2416.0,5.6,4795
4501,song,__so_ng___,__sang____,634.0,58.0,56.0,52.0,54.0,45.0,39.0,35.0,32.0,31.0,28.0,23.0,18.0,10.0,817.0,4.3,4796
4502,songs,__so_ngs__,__sangz___,425.0,17.0,25.0,28.0,32.0,28.0,22.0,23.0,26.0,26.0,22.0,18.0,18.0,7.0,544.0,4.198262682418339,4797
4503,sons,__so_ns___,__s^nz____,1236.0,12.0,21.0,20.0,21.0,27.0,29.0,28.0,28.0,27.0,23.0,21.0,22.0,17.0,586.0,4.198262682418339,4798
